GEOID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
420031702004,5845.189749632626,9479.199195094327,8203.259999897844,1325.6648993492988,3201.972379699343,9429.984589920074,6960.2565103118295,6088.092069336489,2959.400732328501,7746.561107296357,1354.0708403101296,6519.533816322453,7187.181591665221,5475.6821484774355,3975.690137405577,6295.8882650305495,9321.387217952912,4615.487875933619,3926.6375427763614,1484.1950182514533,7460.192714066922,5475.6821484774355,6442.59913400498,9675.53733169002,9675.53733169002,9220.902649215837,6517.729616894184,6517.729616894184,7043.55419496401,12068.159829255439,10454.755966335937,7524.622384336252,6551.248103497672,9972.38067972382,8880.5827205434,7728.786344727709,5707.993089490535,5799.121544472624,6656.9979973092995,4361.108549713516,13305.181097444041,3434.8872685352944,5194.310068737927,9926.692641662616,1039.0795791934956,678.5064519441526,6216.3538081200495,5673.236486331971,9447.329394229493,9447.329394229493,5351.204970668805,3833.536444305473,8791.667099287375,5044.514859795578,8527.712815065888,864.7428997212517,4082.5284258087095,4109.041896602224,2375.7698324722987,6042.783033789452,5302.85425802445,5302.85425802445,5197.527901890658,7520.048150064184,7520.048150064184,9845.056078382711,6553.45573387964,4849.675438637241,5896.674892796312,6685.0357363011335,4274.870162754846,2846.2068721496616,7122.386730542788,6099.687377621014,3380.3244368405876,8863.667848501866,2295.1298678472185,6998.49510661641,5261.45258897996,4206.693834290324,3642.006176958721,8203.259999897844,676.4409013552795,6781.059412714219,5824.302434719126,8110.80824819718
420034690003,13806.129630079,17526.35706825989,5135.740862791577,9864.071530790836,5862.697197091438,2085.6239146614444,12808.016892319285,14049.031949782862,9207.92747284692,12903.765054723077,9121.227891508363,4866.965878699266,14739.507789173951,4296.869718951247,8514.575144802917,11387.546028596042,16574.82465218546,9772.691823360323,10042.55408773305,9065.926172632022,2251.2877324239253,4296.869718951247,13119.056487522363,11109.107343975094,11109.107343975094,10443.302643876907,6435.203668412173,6435.203668412173,15004.494075410383,20115.317702420987,5273.103189349182,15485.562264782626,14512.187983944044,17588.691744279062,16927.740593708968,13109.170505406495,13668.932969936908,13760.061424918997,11748.655760874793,11176.152251038327,18692.203991896567,7323.51805137175,5282.039337110588,17179.91337914657,7855.635155937405,9040.083191440252,8142.028316438402,7758.320520379324,17083.06230334265,17083.06230334265,8598.41572203422,5422.158551396774,12073.110358389828,13221.514648775901,5234.126497111803,7998.170639456623,9243.049058045775,9269.562528839291,7086.594330728318,3266.279670350487,11319.28334304503,11319.28334304503,11213.956986911237,1761.6130326799985,1761.6130326799985,16924.9278702875,11710.659681306357,10006.879386063949,3881.709795579087,5032.467798677947,8363.617798688601,8088.293727819368,14677.050925052856,14060.627258067387,9861.098318984601,16910.825721667432,7507.711239395697,12726.945421629018,12675.35110960688,12382.36658251871,5531.9500867526485,5135.740862791577,9038.602495523164,14956.320063436295,3518.030887936711,11208.99254057381
420032904004,10390.405087686831,14024.414533148538,12595.255606821658,5152.059636189913,6718.390863707647,11919.017557880019,11505.471848366036,10633.307407390694,7504.6160703827045,12377.647423461103,3970.7144487605515,5412.196860907607,11732.396929719429,6405.748023972816,2181.5899034410604,10926.974581195293,13866.602556007121,9246.574192098362,8471.852880830567,3840.240380329829,8581.24340328498,6405.748023972816,10987.814472059184,14306.623647854763,14306.623647854763,13851.98896538058,4119.996438106466,4119.996438106466,10046.488669280992,16613.375167309645,14846.751573259755,10542.540997444241,9986.441383005507,14517.596017778029,13425.798058597611,12297.99185721833,10253.20842754474,10344.336882526828,11288.084313474043,8906.323887767721,9736.011453894947,5428.13566074293,5204.87076398986,14471.907979716827,5670.165895358239,5222.7501789955095,2368.210096377681,2794.947164935152,13992.544732283703,13992.544732283703,2371.799980910685,7349.954928313777,13422.753415452116,9589.730197849782,12919.7084219897,5590.990178265092,8713.614741973452,8740.128212766966,5332.55443005921,10135.90367496665,9848.069596078654,9848.069596078654,9742.743239944863,10898.809799419249,10898.809799419249,14390.27141643692,11184.542050044383,9480.761754801984,6621.768499744818,5277.614414879836,1915.5449409182693,7477.293188314403,11667.602068596996,10364.104751181898,7925.539774894791,13408.883186556075,3703.407039721093,11543.710444670616,9806.667927034165,8751.909172344529,7266.631613186644,12595.255606821658,5216.359337679471,11326.274750768425,10216.298041642945,12741.894564361923
420030901002,7712.587959311613,6699.253980565579,12011.542432349272,8305.838513035367,8080.6259454027995,13389.623523870692,910.3025786148347,9199.09656948785,5459.9333504484775,6799.137008115787,8447.268793551144,11233.700378850815,3656.4107274052053,10189.848711005805,10572.593929790013,7819.786553203477,4451.395556651318,6264.819885185668,4978.432757476282,8577.392971492465,12234.828794034203,10189.848711005805,1870.5237518263934,10613.296400864252,10613.296400864252,10740.585004484403,12428.051139439203,12428.051139439203,10154.558695115376,9287.461783325673,14263.03839878736,10635.62688448762,9662.252603649038,5666.821536238785,6306.923299638686,807.0992188722508,7575.3912991695215,7666.51975415161,8180.896285482227,3531.1570482945626,15474.797299812333,8571.120483773273,9941.800967481944,4591.464842746764,6697.881396719104,7185.447351104892,12404.340689125655,11921.631112159479,6224.064781157153,6224.064781157153,11948.108763053237,8607.519490794184,8995.245684184723,5655.206497469766,12335.995247517314,6875.279640881034,5709.258278614641,5698.228683664509,8056.268126408078,9851.065466240882,3275.3037572900857,3275.3037572900857,3169.9774011562936,11986.10852068235,11986.10852068235,4336.479333887693,7677.557240666551,6114.0229809343555,10610.841455324675,11399.202298829498,10871.773955139282,5085.521546767413,3811.5039466760486,9210.691877772377,4851.718827488601,6271.2911493544825,8971.26505035577,967.3508458843258,3061.1605831074394,4498.596469410552,8380.143952560122,12011.542432349272,7256.32618939345,6039.637696300959,9632.584867170555,9630.490603465747
420034721001,12473.100003464277,16189.35689985237,8164.830664824107,7810.512879333472,5246.0714311395195,5766.004219864317,11343.987559669287,12716.002323168139,7855.812526785058,11439.73572207308,6715.334419448616,1262.2547236566563,13395.142024163706,1655.8163282520754,4908.853508934841,9923.516695946042,15110.795319535458,8308.662490710336,8666.918544272994,6660.032700572276,2428.230065269268,1655.8163282520754,11655.027154872365,13303.165762605518,13303.165762605518,12848.531080131334,2814.434251012033,2814.434251012033,13671.46444879566,18778.317534013488,8758.481484759464,14152.532638167902,13179.158357329321,16244.325979268822,15590.740425301443,11645.1411727565,12335.903343322183,12427.031798304273,10284.626428224788,9824.03730497646,15071.434574496427,4917.624579312005,2252.7860588512713,15715.884046496567,6511.358710281603,7556.526539910343,4521.258899038265,4137.551102979185,15738.696538332406,15738.696538332406,4992.694086166143,5270.440083743915,12484.841714064098,11884.514480368376,8263.216299144333,6635.836091211977,7779.019725395789,7805.533196189303,4573.4454096615345,5625.117512566259,9855.25401039503,9855.25401039503,9749.927654261239,4745.796461403543,4745.796461403543,15460.8985376375,10246.630348656354,8542.850053413958,1094.3378033121935,1411.6983812778071,4757.896162820525,6624.264395169384,13332.68516004261,12727.597631452663,8508.983372922738,15573.825553259907,5101.817767335952,11262.916088979022,11330.985344596631,11045.36641411118,5314.406657043506,8164.830664824107,7550.135698594304,13619.319895028771,5876.868730152484,11738.43667911268
420035623001,3764.88274709213,9347.249153759622,14715.853914447649,8172.57335319728,10509.396430554043,16093.935005969077,9954.464766172763,1862.2457859792535,7435.600704835651,13230.822741410833,8314.003633713055,13938.011860949195,8528.862701583028,12894.16019310418,11556.687819513249,11961.962244720733,10965.638638735614,10229.223679836641,8402.83751528351,8444.127811654378,14939.14027613258,12894.16019310418,9433.880162862693,15341.611311380195,15341.611311380195,14886.976628906014,13413.448319655112,13413.448319655112,701.1469760351063,11534.949727304302,16967.349880885762,205.09464787185942,1232.1963584961309,11123.684822377134,8906.665569572146,10613.211720445099,3901.806624145222,3808.3217613945358,12323.07197699948,7662.908390342242,7605.330061212395,10941.722937689465,12646.112449580323,11560.373384421535,7934.626200285582,7052.182191266806,11661.661977926331,12104.917188667398,10480.050467499947,10480.050467499947,11935.924845173084,11020.473591033355,14398.050278276729,5878.307590495824,15040.306729615691,8103.8641776386485,9555.45229147658,9581.965762270094,9882.605501626467,12555.376948339257,8615.774446214718,8615.774446214718,8510.448090080925,14671.140025904748,14671.140025904748,11482.948213600861,12159.838912869,10456.058617626604,13315.152937423052,14103.513780927875,11855.867844862518,8475.559273621559,8428.050533614563,1651.4385560437054,7856.524409347738,8889.750697530611,9876.127549954892,10005.549827285071,7900.510523999024,6650.240155974892,10793.09805279929,14715.853914447649,7123.061029555363,5601.1392245493225,12336.896349268936,13776.88222788736
420035631001,11756.637756183254,15476.865194364145,4571.263580909482,7814.579656895092,3813.2053231956943,3984.792473472363,10758.52501842354,11999.540075887116,7158.435598951174,10854.273180827331,7595.216515261631,5767.392557321692,12690.015915278205,5197.296397573672,8555.81397772901,9338.054154700296,14525.33277828971,7723.199949464579,7993.0622138373055,7685.431964349179,3151.714411046352,5197.296397573672,11069.564613626617,9830.111514239537,9830.111514239537,9164.30681414134,7335.6303470346,7335.6303470346,12955.002201514637,18065.825828525252,6255.844435758994,13436.07039088688,12462.696110048299,15539.199870383318,14878.248719813217,11059.67863151075,11619.441096041162,11710.56955102325,9699.163886979048,9126.660377142582,19216.629103994666,6002.408833955038,6182.466015733017,15130.421505250819,5806.143282041661,6990.591317544508,9042.454995060827,8658.747199001751,15033.570429446901,15033.570429446901,9424.895042766668,3372.666677501031,10794.114528654269,11172.022774880155,4895.716396077525,5948.678765560879,7193.55718415003,7220.070654943545,5285.319414579895,1216.7877964547433,9269.791469149284,9269.791469149284,9164.46511301549,2254.861933014088,2254.861933014088,14875.435996391752,9661.167807410611,7957.387512168205,4782.136474201513,5932.894477300374,8854.99400307828,6038.801853923624,12627.55905115711,12011.13538417164,7811.606445088857,14861.333847771682,6954.485098294761,10677.453547733272,10625.859235711134,10332.874708622965,3482.458212856905,4571.263580909482,6989.11062162742,12906.828189540549,1468.5390140409686,9929.996710838252
420031517005,529.4589618971697,6098.059004705274,13344.944325958013,6801.663764707639,9138.4868420644,14723.02541747944,7278.893041013582,2296.207498028799,6064.69111634601,11859.913152921199,6943.094045223414,12567.102272459559,5279.672552528678,11523.250604614544,10185.778231023613,10591.052656231099,7716.448489681265,8858.314091346998,7031.92792679387,7073.2182231647375,13568.230687642947,11523.250604614544,6761.819732180633,13970.70172289056,13970.70172289056,13516.067040416377,12727.817710512216,12727.817710512216,2970.5614265502336,8285.759578249954,15596.440292396115,3447.2763073920123,2889.182972824001,7874.494673322784,5657.475420517798,7915.94551262855,692.0947849066482,598.609922155962,10952.162388509845,6111.914641602214,7937.657475560067,9570.813349199827,11275.202861090687,8311.183235367185,6563.71661179594,5681.272602777164,12414.17667335575,11883.324579950002,7230.860318445597,7230.860318445597,11561.293064286838,9649.564002543717,13027.140689787093,2668.595751257248,13669.397141126057,6732.954589149007,8184.542702986936,8211.056173780453,8511.695913136822,11184.467359849623,7064.78069747469,7064.78069747469,6959.454341340899,13300.230437415112,13300.230437415112,8233.758064546511,10788.929324379365,9085.149029136965,11944.243348933418,12732.60419243824,10484.958256372882,7104.649685131919,5178.860384560216,2464.960855520971,6485.614820858095,5640.560548476264,8505.217961465247,7329.97810212589,5301.835912848333,3791.1627208028963,9422.188464309653,13344.944325958013,5752.151441065722,2351.9490754949734,10965.9867607793,12405.972639397723
420034885001,9046.673036925624,13797.620975709484,20802.23314803842,14258.952586788051,16465.890157779446,20842.97397852455,15294.240869586481,8080.847681260819,13521.97993842642,19317.2019750016,14100.101955206108,14336.46673755251,13295.020381101574,15798.203490182228,11712.541516403977,18048.3414783115,15731.79631825416,16315.602913427409,14489.216748874283,13969.627886775384,17505.199823929506,15798.203490182228,14777.16756075353,21427.990544970966,21427.990544970966,20973.355862496785,12912.739296588796,12912.739296588796,7415.098253532121,14329.546201649428,23053.729114476522,7911.150581695368,7355.050967256635,15889.84250189568,13553.74275769037,15931.293341201446,9209.308859935103,9115.823997184414,18409.451210590247,13749.287623933013,1511.385269486539,15034.422216131221,14597.32623019927,16326.53106394008,14021.005433876353,13138.561424857577,11160.952954860011,11604.20816560108,15127.127655618173,15127.127655618173,11435.215822106766,17097.45422238558,20484.4295118675,11185.809826285704,21126.685963206462,14190.24341122942,15641.831525067351,15668.344995860865,15068.174317257077,18641.756181930024,14702.153679805488,14702.153679805488,14596.827323671698,19822.76622006377,19822.76622006377,16249.105893119406,18246.218146459767,16542.43785121737,15933.926403429195,14184.823026462047,11413.361491054708,14561.938507212331,13194.208213133114,7732.714335433025,13942.903642938509,13536.827885648838,13442.874557317222,15345.32593069879,13762.457971400308,12308.376795831351,16879.477286390058,20802.23314803842,13209.440263146134,10367.29690406787,18423.275582859704,19863.261461478123
